Setting,Scene,Image,Object,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,RANSAC: Transformation,ICP: Transformation
single_object,90,0,12,49,30,0.9357560525235946,0.9896645465736561,0.0022512322992728246,0.0013543759682229676,"[[ 0.71822176  0.47773673 -0.50589043  0.04853294]
 [ 0.42459234  0.27508948  0.86258166  0.06345691]
 [ 0.55125208 -0.83432212 -0.00526811 -0.45210888]
 [ 0.          0.          0.          1.        ]]","[[ 0.30270484  0.60712111 -0.73469295  0.04628029]
 [ 0.38556681  0.62695671  0.67695163  0.0598445 ]
 [ 0.87161231 -0.48818976 -0.04430292 -0.45357572]
 [ 0.          0.          0.          1.        ]]"
single_object,90,1,12,21,6,0.9650954041854739,1.0,0.002242748932465767,0.0015562372460256816,"[[-0.39504287 -0.79070513 -0.46768207 -0.05306108]
 [ 0.7885656  -0.03069974 -0.61418386  0.04862966]
 [ 0.47128062 -0.61142695  0.63565058 -0.44237625]
 [ 0.          0.          0.          1.        ]]","[[-0.54551844 -0.74903687 -0.37596993 -0.05091354]
 [ 0.69664474 -0.1558645  -0.7002802   0.04632052]
 [ 0.46593533 -0.64393324  0.60683956 -0.44333258]
 [ 0.          0.          0.          1.        ]]"
single_object,90,2,12,28,24,0.8665623717685679,0.95814526056627,0.0021323789880415183,0.0018898390411491537,"[[ 0.01946365 -0.66679732 -0.7449849  -0.04663003]
 [ 0.90240032  0.33252294 -0.27404772  0.05021964]
 [ 0.43045885 -0.66694064  0.60819023 -0.44005227]
 [ 0.          0.          0.          1.        ]]","[[-0.50226442 -0.75683628 -0.41824551 -0.04970614]
 [ 0.72446451 -0.10423135 -0.68138609  0.04961717]
 [ 0.47210342 -0.64524001  0.60065272 -0.44083108]
 [ 0.          0.          0.          1.        ]]"
single_object,90,3,12,86,30,0.9875102585145671,0.9988202708247845,0.001877687501130179,0.001503855652755296,"[[-0.49074109 -0.86207965  0.12645893 -0.04547146]
 [ 0.24273788 -0.27465975 -0.93039795  0.05424115]
 [ 0.83681032 -0.42588812  0.34404622 -0.43769369]
 [ 0.          0.          0.          1.        ]]","[[-0.42693784 -0.90421768 -0.01069925 -0.04566136]
 [ 0.38804071 -0.17250564 -0.90535419  0.05243661]
 [ 0.81679158 -0.39068171  0.42452246 -0.4377927 ]
 [ 0.          0.          0.          1.        ]]"
single_object,90,4,12,99,13,0.9216762412802626,1.0,0.002137883560694546,0.0015275003427302094,"[[-0.23877216 -0.93508315 -0.26193004 -0.0464568 ]
 [ 0.67161856  0.03579655 -0.74003183  0.05896919]
 [ 0.70136749 -0.35261608  0.61947199 -0.43320856]
 [ 0.          0.          0.          1.        ]]","[[-0.4150488  -0.89706826 -0.15166751 -0.04549051]
 [ 0.45446181 -0.06000707 -0.88874271  0.05526537]
 [ 0.78816176 -0.43779869  0.43258913 -0.43486283]
 [ 0.          0.          0.          1.        ]]"
single_object,90,5,12,36,25,0.9153929011079196,0.9995640131308986,0.002191234824720996,0.001675164189860991,"[[-0.27590094 -0.8182419  -0.50434003 -0.04650288]
 [ 0.79363954  0.1020718  -0.59976464  0.06167628]
 [ 0.54223145 -0.56573982  0.62122742 -0.43017469]
 [ 0.          0.          0.          1.        ]]","[[-0.35223754 -0.66548367 -0.65807309 -0.04589066]
 [ 0.80022842  0.15048553 -0.58050717  0.05830013]
 [ 0.48534852 -0.73108521  0.4795323  -0.43144701]
 [ 0.          0.          0.          1.        ]]"
single_object,90,6,12,35,30,0.8921573656134592,0.9679164956914239,0.0021369004695914145,0.0017957492542956086,"[[ 0.33006566 -0.21765824  0.91852139 -0.04209047]
 [-0.27816822 -0.95227228 -0.12569781  0.05842273]
 [ 0.90204163 -0.21401493 -0.37485799 -0.42951534]
 [ 0.          0.          0.          1.        ]]","[[-0.45545554 -0.29514467  0.83991064 -0.04395196]
 [-0.21835728 -0.87759173 -0.42679368  0.05992944]
 [ 0.86306451 -0.37778615  0.33525703 -0.42807515]
 [ 0.          0.          0.          1.        ]]"
single_object,90,7,12,78,28,0.6351559294214197,0.9457837505129257,0.0027113171483618363,0.0017432588354354944,"[[-0.34086366 -0.43841362  0.8316282  -0.049995  ]
 [-0.37206373 -0.74946802 -0.54760046  0.05885682]
 [ 0.86335424 -0.49607579  0.0923486  -0.42209494]
 [ 0.          0.          0.          1.        ]]","[[-0.30140926 -0.14776446  0.94197565 -0.04188557]
 [-0.304967   -0.92108497 -0.24206942  0.06208584]
 [ 0.90340887 -0.36023345  0.23256026 -0.425045  ]
 [ 0.          0.          0.          1.        ]]"
single_object,90,8,12,56,30,0.9479380385720148,0.9750461633155519,0.002274302080163866,0.001677464204262964,"[[-0.32730217 -0.91997594 -0.21567931 -0.03985283]
 [ 0.63946714 -0.04760884 -0.76734293  0.06467665]
 [ 0.69566879 -0.38907283  0.60387686 -0.4213978 ]
 [ 0.          0.          0.          1.        ]]","[[-0.46610759 -0.80463617 -0.36783739 -0.04216749]
 [ 0.58220804  0.03409222 -0.81232476  0.0616936 ]
 [ 0.66616628 -0.59278862  0.45257501 -0.42169057]
 [ 0.          0.          0.          1.        ]]"
single_object,90,9,12,34,30,0.7051959376282314,0.877538982355355,0.002705571949597554,0.0017014106304074927,"[[-0.34930853 -0.89518393 -0.27681995 -0.04223576]
 [ 0.02747122  0.28551881 -0.9579793   0.05757883]
 [ 0.93660498 -0.34223493 -0.07514236 -0.41506529]
 [ 0.          0.          0.          1.        ]]","[[-0.31371553 -0.7094031  -0.63113375 -0.04128936]
 [ 0.00413697  0.66366174 -0.74802137  0.06150171]
 [ 0.94950801 -0.23727691 -0.20526621 -0.42021812]
 [ 0.          0.          0.          1.        ]]"
single_object,90,10,12,43,30,0.8598430447271235,0.9511181780878128,0.0023468422773535833,0.0016606894226067702,"[[ 0.00274444 -0.58951001  0.80775641 -0.03621345]
 [-0.82271516 -0.46050139 -0.333284    0.06520105]
 [ 0.56844721 -0.66363877 -0.48626264 -0.42006585]
 [ 0.          0.          0.          1.        ]]","[[-0.15302957 -0.20298914  0.96714909 -0.03816345]
 [-0.34830628 -0.90479346 -0.24501332  0.06485723]
 [ 0.92480521 -0.37435839  0.06775776 -0.41685879]
 [ 0.          0.          0.          1.        ]]"
single_object,90,11,12,63,30,0.7327913418137054,0.9142388182191219,0.0025558872868923902,0.0019285065333654017,"[[ 0.79824729 -0.42467002 -0.42714942 -0.03835051]
 [ 0.45000536  0.89185483 -0.04571808  0.06807534]
 [ 0.40037037 -0.15572519  0.90302449 -0.41124521]
 [ 0.          0.          0.          1.        ]]","[[-0.23335597 -0.70540307 -0.66929179 -0.04041833]
 [ 0.40187669  0.55679894 -0.72695947  0.06275873]
 [ 0.8854604  -0.43861311  0.15355269 -0.41286131]
 [ 0.          0.          0.          1.        ]]"
single_object,90,12,12,104,30,0.7991382847763644,0.8361971686499795,0.0030041544619205554,0.0015234558384513743,"[[-0.10474465 -0.92421781 -0.36721928 -0.04317271]
 [ 0.23174343  0.33640204 -0.91275881  0.06443869]
 [ 0.96712126 -0.18070726  0.17894509 -0.40613808]
 [ 0.          0.          0.          1.        ]]","[[-0.2927903  -0.70074346 -0.65056317 -0.03946137]
 [-0.0583145   0.69219945 -0.71934647  0.06253754]
 [ 0.9543968  -0.17268041 -0.24353279 -0.41104088]
 [ 0.          0.          0.          1.        ]]"
single_object,90,13,12,20,30,0.6969634796881412,0.9657109150594994,0.003007943288800977,0.0019228594786779418,"[[-0.03792667 -0.94592338 -0.32216537 -0.04223439]
 [ 0.74794338  0.18692781 -0.63689771  0.06897279]
 [ 0.6626781  -0.26511686  0.70040758 -0.40226124]
 [ 0.          0.          0.          1.        ]]","[[-0.25319747 -0.96011818  0.11859223 -0.03664526]
 [ 0.42145678 -0.21981638 -0.87980392  0.06327071]
 [ 0.87078426 -0.17278262  0.46030527 -0.4079368 ]
 [ 0.          0.          0.          1.        ]]"
single_object,90,14,12,95,30,0.9251641362330735,0.9567860073861305,0.0024355681739248033,0.001957762279029718,"[[-0.65528119 -0.61571491  0.43760908 -0.0411072 ]
 [-0.09798773 -0.50513896 -0.85745731  0.06156459]
 [ 0.74900265 -0.60475597  0.27067555 -0.40366683]
 [ 0.          0.          0.          1.        ]]","[[-0.3289783  -0.93768328  0.11190773 -0.03668758]
 [ 0.3212557  -0.22256298 -0.92046754  0.06269702]
 [ 0.88801354 -0.26686285  0.37445449 -0.40491648]
 [ 0.          0.          0.          1.        ]]"
single_object,90,15,12,29,30,0.8681267952400492,0.8792572835453426,0.0024912174230180568,0.001816237235199961,"[[ 0.91480361 -0.10750152 -0.38932991 -0.03733189]
 [ 0.3334625   0.74491241  0.57784795  0.06627223]
 [ 0.22789715 -0.65844432  0.71729629 -0.3991565 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.5556401   0.61037091 -0.56454533 -0.04047268]
 [ 0.3596895   0.43571043  0.82509386  0.06428418]
 [ 0.74959158 -0.66151627  0.02255418 -0.40176279]
 [ 0.          0.          0.          1.        ]]"
single_object,90,16,12,38,30,0.8542778005744768,0.8590736561345917,0.002269129503304344,0.001999346186021541,"[[ 0.18883063 -0.61101923 -0.76876427 -0.02762878]
 [ 0.69197074  0.63826668 -0.3373309   0.06927995]
 [ 0.69679228 -0.46826397  0.54333173 -0.39051054]
 [ 0.          0.          0.          1.        ]]","[[ 0.73905489 -0.18447476 -0.64789423 -0.02906319]
 [ 0.51150426  0.77953025  0.36151899  0.0674002 ]
 [ 0.43836203 -0.59858304  0.67047526 -0.39105838]
 [ 0.          0.          0.          1.        ]]"
single_object,90,17,12,28,30,0.8570219532211736,0.8314782519491177,0.002193136838413834,0.0019304655823649847,"[[-0.60215995 -0.7830902  -0.15547708 -0.03109468]
 [ 0.13695165  0.09053959 -0.98643136  0.06414225]
 [ 0.78654157 -0.61528231  0.05272618 -0.39529338]
 [ 0.          0.          0.          1.        ]]","[[-0.65732516 -0.66884995 -0.34722236 -0.03155954]
 [ 0.161277    0.32522186 -0.93178349  0.06594375]
 [ 0.73614765 -0.66848372 -0.1059064  -0.39518793]
 [ 0.          0.          0.          1.        ]]"
single_object,90,18,12,25,30,0.49512720558063195,0.7723635617562576,0.0021821348024586118,0.001878515706474663,"[[ 1.          0.          0.         -0.03410305]
 [ 0.          1.          0.          0.07184776]
 [ 0.          0.          1.         -0.39847274]
 [ 0.          0.          0.          1.        ]]","[[ 0.66740599  0.65046541 -0.36257964 -0.03245992]
 [-0.10581218  0.56477535  0.81843301  0.06859605]
 [ 0.73713841 -0.50786175  0.44576161 -0.39718916]
 [ 0.          0.          0.          1.        ]]"
single_object,90,19,12,31,30,0.7690038982355355,0.8760771440295445,0.0025120755258006564,0.001917141840039576,"[[-0.86524904 -0.42327814  0.26866281 -0.03254346]
 [-0.17497925 -0.24722008 -0.95302911  0.06395534]
 [ 0.46981524 -0.87161795  0.13984205 -0.40016243]
 [ 0.          0.          0.          1.        ]]","[[-0.53877725 -0.83050303 -0.14136403 -0.03142004]
 [ 0.00230163  0.16634971 -0.98606413  0.06664115]
 [ 0.84244512 -0.53159429 -0.08771393 -0.40182664]
 [ 0.          0.          0.          1.        ]]"
single_object,90,20,12,41,30,0.8767695937628232,0.8208350430857612,0.002081308719188547,0.001693410415563133,"[[ 0.48544189  0.70735743 -0.51380117 -0.03288348]
 [ 0.21604889  0.47240557  0.85449158  0.07027783]
 [ 0.8471535  -0.52581217  0.07650167 -0.40642394]
 [ 0.          0.          0.          1.        ]]","[[ 0.13226766  0.271179   -0.95339772 -0.03370168]
 [ 0.33247195  0.8939902   0.30040628  0.068935  ]
 [ 0.93379209 -0.35671203  0.02808658 -0.40472669]
 [ 0.          0.          0.          1.        ]]"
single_object,90,21,12,31,30,0.8794881001231022,0.8113459171112023,0.0020166151821048904,0.0018155839742991188,"[[-0.87070404 -0.45340932 -0.19051103 -0.03447254]
 [ 0.01515009  0.36245755 -0.93187714  0.06836441]
 [ 0.49157394 -0.81427545 -0.30872406 -0.40978855]
 [ 0.          0.          0.          1.        ]]","[[-0.8377165  -0.48287789 -0.25506865 -0.03382661]
 [-0.12302429  0.62193032 -0.77334837  0.06770637]
 [ 0.53206775 -0.61646705 -0.58040699 -0.40990904]
 [ 0.          0.          0.          1.        ]]"
