Setting,Scene,Image,Object,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,RANSAC: Transformation,ICP: Transformation
full_scene,90,0,12,41,30,0.749153672548215,0.9072373820270825,0.0027743986372017566,0.0019343717128950438,"[[-0.24430444 -0.96969192  0.00359439  0.04394394]
 [-0.57070352  0.14078446 -0.80899767  0.05738573]
 [ 0.78397247 -0.19969305 -0.58780086 -0.4540598 ]
 [ 0.          0.          0.          1.        ]]","[[-0.09076546 -0.9609006  -0.26159446  0.04927356]
 [ 0.14084478  0.24765235 -0.95855676  0.05729268]
 [ 0.98586225 -0.12384806  0.11285955 -0.45392521]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,1,12,45,30,0.5786058678703324,0.8734612228149364,0.0026415715784927334,0.0015815536915392862,"[[ 1.          0.          0.         -0.04548238]
 [ 0.          1.          0.          0.048924  ]
 [ 0.          0.          1.         -0.43909202]
 [ 0.          0.          0.          1.        ]]","[[ 0.50878772  0.68597496 -0.52016671 -0.05159828]
 [-0.2430755   0.69410222  0.67759605  0.04679121]
 [ 0.82586279 -0.21831277  0.5198944  -0.44355717]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,2,12,21,30,0.5659878949528109,0.8374794829708658,0.0021740535248955637,0.0017047014237040387,"[[ 1.          0.          0.         -0.04779859]
 [ 0.          1.          0.          0.04974303]
 [ 0.          0.          1.         -0.44219674]
 [ 0.          0.          0.          1.        ]]","[[ 0.48764237  0.81933503 -0.30148802 -0.05031403]
 [-0.39175254  0.51396565  0.76313122  0.05067725]
 [ 0.78021463 -0.25402643  0.571608   -0.44043223]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,3,12,52,30,0.48835658596635206,0.837556421830119,0.002215206832570056,0.0017467730894374942,"[[ 0.09981758 -0.72203221  0.68462102 -0.04240334]
 [-0.67870063  0.45373617  0.57748502  0.05227552]
 [-0.7276001  -0.52229587 -0.44475287 -0.44517831]
 [ 0.          0.          0.          1.        ]]","[[ 0.35434029  0.57572853  0.73687151 -0.04514212]
 [-0.92475163  0.09874101  0.36753863  0.05231911]
 [ 0.13884303 -0.81165687  0.56739382 -0.43787663]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,4,12,23,7,0.8820270824784571,0.9193167829298318,0.0021864878764719735,0.001561860244993363,"[[-0.46441262 -0.69936472 -0.54333223 -0.04557557]
 [ 0.08893347  0.5735764  -0.8143101   0.05165921]
 [ 0.8811423  -0.42649631 -0.20417919 -0.43584508]
 [ 0.          0.          0.          1.        ]]","[[-0.36627553 -0.62220816 -0.69188094 -0.04676928]
 [ 0.13128955  0.70155774 -0.70041401  0.05492706]
 [ 0.92119774 -0.34738126 -0.175274   -0.43534493]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,5,12,31,30,0.7662853918752565,0.9427318424292163,0.002413215897406723,0.0018415578437226139,"[[ 0.89891211 -0.18103449 -0.3989781  -0.03845934]
 [ 0.36343267  0.81668939  0.44825789  0.06208516]
 [ 0.24469104 -0.54794613  0.79992583 -0.43166745]
 [ 0.          0.          0.          1.        ]]","[[ 0.14359266  0.25951309 -0.95500477 -0.04691831]
 [ 0.67236465  0.68250264  0.28655878  0.05880046]
 [ 0.72615902 -0.68325918 -0.07648506 -0.43204475]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,6,12,34,30,0.8318372999589659,0.9505283135002052,0.0020747534356292106,0.0017920562195212657,"[[ 0.33440701 -0.79409857 -0.50752281 -0.04555112]
 [ 0.94056041  0.24732255  0.23276099  0.06190037]
 [-0.05931334 -0.55519277  0.82960407 -0.42871591]
 [ 0.          0.          0.          1.        ]]","[[-0.41362109 -0.56917492 -0.71060362 -0.04570516]
 [ 0.69529325  0.30641222 -0.65013756  0.0589068 ]
 [ 0.58777962 -0.76298851  0.26900493 -0.42825621]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,7,12,11,30,0.6019952810832991,0.9668649979482971,0.0027865838683073514,0.0017198042289012653,"[[-0.62183548 -0.63899285 -0.45277894 -0.04113047]
 [ 0.7631151  -0.62432541 -0.16695247  0.0575072 ]
 [-0.17599996 -0.44933941  0.87585279 -0.4272081 ]
 [ 0.          0.          0.          1.        ]]","[[-0.51684736 -0.77638782 -0.36068096 -0.04391766]
 [ 0.60793874 -0.03623843 -0.79315652  0.06069728]
 [ 0.60272655 -0.62921278  0.49072597 -0.42466508]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,8,12,25,22,0.48040623717685677,0.6274107509232663,0.002650785086335759,0.0019089918940465227,"[[-0.14437178 -0.49553989  0.85650278 -0.03943782]
 [-0.80567329  0.5613995   0.18900038  0.06607182]
 [-0.57449746 -0.66277509 -0.4802935  -0.42369827]
 [ 0.          0.          0.          1.        ]]","[[ 0.20374021 -0.11363334  0.97240804 -0.03566514]
 [-0.87301284  0.42844818  0.23298226  0.05810817]
 [-0.44310101 -0.89639256 -0.01191124 -0.42683641]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,9,12,17,27,0.573194501436192,0.9684550677061962,0.002613423708417648,0.0017415417408885824,"[[ 0.36070801 -0.91176796  0.1963897  -0.04516592]
 [-0.72538465 -0.40660601 -0.55541755  0.06237175]
 [ 0.58626516  0.05788549 -0.80804853 -0.42069618]
 [ 0.          0.          0.          1.        ]]","[[-0.51662613 -0.52914907  0.67312607 -0.03981445]
 [-0.2291039  -0.6720686  -0.70415567  0.0631826 ]
 [ 0.82499021 -0.51800102  0.22597808 -0.4194863 ]
 [ 0.          0.          0.          1.        ]]"
