Scene,Target,Source,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,Initial Guess,Transformation
sun3d-hotel_umd-maryland_hotel3,0,12,3.0,30,0.4842008481783315,0.6176579915182167,0.0218850932795552,0.01821151516387897,"[[ 0.95001906 -0.2328228  -0.20798394 -0.34212918]
 [ 0.24361521  0.96948173  0.02751002 -0.12946901]
 [ 0.19523167 -0.07680309  0.9777453   0.45337938]
 [ 0.          0.          0.          1.        ]]","[[ 0.9802898  -0.16816773 -0.10368951 -0.55956835]
 [ 0.16614401  0.98570625 -0.02791704  0.08077526]
 [ 0.10690214  0.0101394   0.99421785  0.45330322]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,0,22,3.0,30,0.5420566883243398,0.7244068141195605,0.0231866945144468,0.020320475325433063,"[[ 0.51613801 -0.05920668  0.85445662 -2.22066193]
 [ 0.01056325  0.9979721   0.06277032 -0.01006832]
 [-0.85644029 -0.02337231  0.51571675  1.36637834]
 [ 0.          0.          0.          1.        ]]","[[ 0.64620956 -0.07168734  0.75978558 -1.97594713]
 [-0.02881911  0.99257596  0.1181627  -0.15113362]
 [-0.76261568 -0.09825421  0.63934611  1.08116231]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,0,29,1.0,30,0.5000551312122853,0.5299111886289368,0.02152693570624731,0.020406697643079914,"[[ 0.97893865 -0.07803096 -0.18865389  1.45460178]
 [ 0.13148407  0.94788524  0.29021633 -0.28466707]
 [ 0.15617638 -0.30890896  0.93818132  0.67546186]
 [ 0.          0.          0.          1.        ]]","[[ 0.98938361 -0.1232836  -0.07694946  1.27861553]
 [ 0.14023847  0.94881205  0.28299975 -0.25152229]
 [ 0.03812135 -0.29078659  0.9560282   0.62058661]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,0,31,1.0,30,0.558557397998619,0.5828790205394041,0.02357324180059712,0.022787530679000516,"[[ 0.95243475  0.13233899  0.27450763  0.37559087]
 [-0.26244404  0.81403974  0.51813361 -0.67416816]
 [-0.15489084 -0.56553134  0.81005131  0.90734916]
 [ 0.          0.          0.          1.        ]]","[[ 0.94761183  0.0874488   0.30722065  0.30807882]
 [-0.26094389  0.76664854  0.58665007 -0.75481621]
 [-0.18422842 -0.6360839   0.74930445  0.97629291]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,0,35,4.0,30,0.49133157238438746,0.6283503841460962,0.023083138133108017,0.018044727550907847,"[[ 0.89518475 -0.15243836 -0.41881596  1.53225533]
 [-0.01265861  0.93061628 -0.36577739  0.1329483 ]
 [ 0.44551546  0.33273997  0.83114384  0.64075   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.93186385 -0.21094557 -0.29518083  1.32319883]
 [ 0.14402371  0.96182968 -0.23268183 -0.1083057 ]
 [ 0.33299689  0.17431475  0.92667548  0.52524576]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,1,3,2.0,30,0.569100754745484,0.6291390439890536,0.022301181955769068,0.016864002153497835,"[[ 0.93515001 -0.1327284  -0.32844731 -0.35297491]
 [ 0.28157976  0.84109371  0.46181621 -0.14630424]
 [ 0.21495884 -0.52435155  0.82392242  0.60349239]
 [ 0.          0.          0.          1.        ]]","[[ 0.94784524 -0.14394096 -0.28437722 -0.46987428]
 [ 0.26899562  0.83985206  0.47147627 -0.17762963]
 [ 0.17097005 -0.52338276  0.83476926  0.53171933]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,1,19,9.0,30,0.566536901094438,0.7106155727328111,0.022186366158270823,0.018785193272586313,"[[ 0.82391463 -0.43554071 -0.3625865   1.01682776]
 [ 0.53748726  0.80336689  0.25633782 -0.76240592]
 [ 0.17964443 -0.40608611  0.89600332  0.65569683]
 [ 0.          0.          0.          1.        ]]","[[ 0.8549955  -0.47792324 -0.20142508  0.73461302]
 [ 0.51665198  0.81879989  0.25027478 -0.72712149]
 [ 0.0453147  -0.31805048  0.94699022  0.63976758]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,1,28,2.0,30,0.49534905054582146,0.6360395070788613,0.025050038991035556,0.022152166684170558,"[[-0.35707889  0.74168863  0.5677963  -0.98641883]
 [-0.77825361 -0.57238696  0.25825277 -0.07705112]
 [ 0.51654234 -0.3496729   0.78160916  1.44692648]
 [ 0.          0.          0.          1.        ]]","[[-0.27852251  0.67977426  0.67847784 -1.09629804]
 [-0.69957801 -0.6276042   0.34161905 -0.19125998]
 [ 0.65803937 -0.37949958  0.65035702  1.72476615]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,1,30,13.0,30,0.6809124726370342,0.7760063964741386,0.02097303108348449,0.017533529676473664,"[[ 0.93383961 -0.29491202 -0.20241167  1.57258294]
 [ 0.30488585  0.95219387  0.01927292 -0.08063277]
 [ 0.18705133 -0.07971027  0.97911086  0.83382522]
 [ 0.          0.          0.          1.        ]]","[[ 0.97047803 -0.23719653 -0.04370587  1.32236821]
 [ 0.23851492  0.97073921  0.02785702 -0.1194465 ]
 [ 0.03581941 -0.03745913  0.99865599  0.77073294]
 [ 0.          0.          0.          1.        ]]"
sun3d-hotel_umd-maryland_hotel3,1,32,4.0,30,0.6128132733800411,0.6924082400920213,0.023285519111333492,0.021271691081780064,"[[-0.47137929 -0.88012872 -0.05634725 -0.09253223]
 [ 0.84454595 -0.43207069 -0.31631796  0.27047736]
 [ 0.25405453 -0.19669357  0.94697832  1.27952094]
 [ 0.          0.          0.          1.        ]]","[[-0.5148172  -0.84239891 -0.15914561  0.04516844]
 [ 0.8540756  -0.4878812  -0.18035192  0.13301035]
 [ 0.07428411 -0.22877065  0.97064198  1.18320435]
 [ 0.          0.          0.          1.        ]]"
